GILGFVFTL,swapped_1684,0.14293586,0.0
GILGFVFTL,10x,0.09350202,0.0
GILGFVFTL,positive,0.9406894,1.0
GILGFVFTL,10x,0.17511342,0.0
RMFPNAPYL,10x,0.3944074,0.0
GILGFVFTL,10x,0.27988428,0.0
GILGFVFTL,10x,0.17355493,0.0
GILGFVFTL,10x,0.09590849,0.0
GILGFVFTL,10x,0.109987825,0.0
GLCTLVAML,10x,0.37146097,0.0
GILGFVFTL,10x,0.21819359,0.0
NLVPMVATV,swapped_1666,0.16262388,0.0
LLFGYPVYV,swapped_303,0.06363356,0.0
GLCTLVAML,swapped_332,0.06102449,0.0
GLCTLVAML,10x,0.428569,0.0
NLVPMVATV,10x,0.3530461,0.0
GILGFVFTL,10x,0.17572586,0.0
GLCTLVAML,10x,0.42652288,0.0
GILGFVFTL,10x,0.19042197,0.0
GILGFVFTL,10x,0.13326861,0.0
YLLEMLWRL,swapped_1554,0.07153645,0.0
GLCTLVAML,positive,0.64296424,1.0
NLVPMVATV,swapped_1578,0.07118702,0.0
IMDQVPFSV,10x,0.40926698,0.0
NLVPMVATV,swapped_5887,0.714475,0.0
NLVPMVATV,swapped_1708,0.11537954,0.0
GLCTLVAML,10x,0.44204694,0.0
NLVPMVATV,swapped_1776,0.20026773,0.0
GILGFVFTL,positive,0.9960687,1.0
GILGFVFTL,positive,0.4087446,1.0
GLCTLVAML,swapped_2705,0.45780388,0.0
GILGFVFTL,10x,0.11378804,0.0
GILGFVFTL,10x,0.16423732,0.0
GILGFVFTL,10x,0.15303063,0.0
GILGFVFTL,10x,0.2867598,0.0
FLYALALLL,positive,0.6282571,1.0
GLCTLVAML,swapped_4329,0.06198365,0.0
GLCTLVAML,positive,0.4771462,1.0
GLCTLVAML,positive,0.5636083,1.0
GLCTLVAML,swapped_146,0.036870684,0.0
GLCTLVAML,swapped_3035,0.50682014,0.0
GILGFVFTL,10x,0.23151995,0.0
GILGFVFTL,10x,0.107608706,0.0
GILGFVFTL,10x,0.28182352,0.0
GILGFVFTL,10x,0.11951505,0.0
GLCTLVAML,10x,0.33692357,0.0
NLVPMVATV,swapped_4219,0.26089045,0.0
GILGFVFTL,10x,0.69172305,0.0
GILGFVFTL,10x,0.9177504,0.0
GILGFVFTL,swapped_72,0.14180055,0.0
GILGFVFTL,positive,0.89654946,1.0
GILGFVFTL,positive,0.8698457,1.0
GILGFVFTL,10x,0.07648654,0.0
GILGFVFTL,10x,0.15733376,0.0
GLCTLVAML,swapped_5845,0.032823585,0.0
NLVPMVATV,10x,0.631955,0.0
GILGFVFTL,positive,0.88306266,1.0
GILGFVFTL,10x,0.119041,0.0
GILGFVFTL,10x,0.17677909,0.0
NLVPMVATV,positive,0.33379495,1.0
GILGFVFTL,positive,0.91372347,1.0
GILGFVFTL,swapped_1760,0.18858922,0.0
GLCTLVAML,10x,0.5695483,0.0
YLLEMLWRL,10x,0.55039895,0.0
GILGFVFTL,positive,0.9030339,1.0
GLCTLVAML,swapped_297,0.040916603,0.0
GILGFVFTL,10x,0.88703233,0.0
GLCTLVAML,swapped_79,0.04961788,0.0
NLVPMVATV,swapped_5949,0.39542478,0.0
GILGFVFTL,10x,0.108070746,0.0
RMFPNAPYL,10x,0.11699628,0.0
GILGFVFTL,10x,0.70215493,0.0
GILGFVFTL,swapped_1546,0.14037755,0.0
SLLMWITQV,positive,0.53822714,1.0
GILGFVFTL,10x,0.2014923,0.0
GILGFVFTL,10x,0.21065034,0.0
GILGFVFTL,10x,0.40496662,0.0
GILGFVFTL,positive,0.9255804,1.0
GILGFVFTL,10x,0.23392744,0.0
NLVPMVATV,positive,0.63325506,1.0
GILGFVFTL,swapped_124,0.24804494,0.0
GILGFVFTL,swapped_2803,0.108578175,0.0
GILGFVFTL,positive,0.89300525,1.0
NLVPMVATV,swapped_4417,0.45420468,0.0
NLVPMVATV,10x,0.65702856,0.0
GILGFVFTL,positive,0.98805994,1.0
GILGFVFTL,10x,0.2012987,0.0
NLVPMVATV,swapped_159,0.032778636,0.0
NLVPMVATV,10x,0.41753426,0.0
GLCTLVAML,swapped_5750,0.048592303,0.0
GLCTLVAML,positive,0.49603355,1.0
NLVPMVATV,swapped_1788,0.0429596,0.0
NLVPMVATV,positive,0.5532334,1.0
GILGFVFTL,10x,0.10416094,0.0
GILGFVFTL,positive,0.9977196,1.0
GLCTLVAML,swapped_5733,0.38990307,0.0
NLVPMVATV,swapped_5951,0.1433321,0.0
GILGFVFTL,10x,0.097389564,0.0
NLVPMVATV,swapped_123,0.099819444,0.0
IMDQVPFSV,10x,0.449577,0.0
GLCTLVAML,10x,0.038865875,0.0
NLVPMVATV,swapped_4375,0.0420297,0.0
GLCTLVAML,positive,0.6981915,1.0
GLCTLVAML,10x,0.46265066,0.0
GILGFVFTL,10x,0.1991752,0.0
GILGFVFTL,swapped_4199,0.17463034,0.0
NLVPMVATV,10x,0.48432466,0.0
KTWGQYWQV,10x,0.5921069,0.0
NLVPMVATV,positive,0.41237387,1.0
GILGFVFTL,positive,0.9955627,1.0
GLCTLVAML,positive,0.52142256,1.0
GILGFVFTL,positive,0.9975237,1.0
GILGFVFTL,10x,0.90205956,0.0
RTLNAWVKV,10x,0.50958866,0.0
GILGFVFTL,10x,0.15645811,0.0
RTLNAWVKV,positive,0.46424684,1.0
GLCTLVAML,swapped_5875,0.034853984,0.0
GILGFVFTL,positive,0.99723583,1.0
GLCTLVAML,10x,0.5303205,0.0
GILGFVFTL,10x,0.23706184,0.0
GILGFVFTL,10x,0.1611135,0.0
NLVPMVATV,10x,0.22509553,0.0
GILGFVFTL,10x,0.11084892,0.0
GILGFVFTL,swapped_5737,0.16161956,0.0
GILGFVFTL,10x,0.123867,0.0
GILGFVFTL,10x,0.104484394,0.0
GLCTLVAML,10x,0.5213078,0.0
GLCTLVAML,10x,0.21725067,0.0
GILGFVFTL,swapped_2984,0.10432032,0.0
GILGFVFTL,positive,0.46703532,1.0
GLCTLVAML,10x,0.58361685,0.0
GILGFVFTL,10x,0.21070373,0.0
GILGFVFTL,10x,0.19003783,0.0
GILGFVFTL,10x,0.20158304,0.0
GILGFVFTL,10x,0.9280597,0.0
GILGFVFTL,10x,0.172568,0.0
FLYALALLL,swapped_1698,0.09954891,0.0
GILGFVFTL,positive,0.8447054,1.0
GLCTLVAML,swapped_5802,0.29432327,0.0
GILGFVFTL,10x,0.12370036,0.0
GILGFVFTL,positive,0.10888625,1.0
GILGFVFTL,10x,0.1959039,0.0
GLCTLVAML,swapped_288,0.0355456,0.0
GILGFVFTL,swapped_4351,0.15443139,0.0
GLCTLVAML,swapped_4292,0.5144891,0.0
GLCTLVAML,positive,0.6396923,1.0
GILGFVFTL,positive,0.9387645,1.0
GILGFVFTL,swapped_230,0.14884995,0.0
GILGFVFTL,swapped_6002,0.21081613,0.0
GILGFVFTL,positive,0.20970228,1.0
GILGFVFTL,positive,0.99739707,1.0
FLYALALLL,swapped_1617,0.11496649,0.0
GLCTLVAML,10x,0.11995123,0.0
GILGFVFTL,10x,0.2954237,0.0
GILGFVFTL,positive,0.99729615,1.0
GILGFVFTL,10x,0.24565318,0.0
GILGFVFTL,positive,0.99661607,1.0
FLYALALLL,10x,0.32648998,0.0
GILGFVFTL,10x,0.18129088,0.0
GILGFVFTL,10x,0.19450007,0.0
GILGFVFTL,10x,0.14949067,0.0
NLVPMVATV,swapped_284,0.046601575,0.0
GLCTLVAML,10x,0.37285677,0.0
GILGFVFTL,positive,0.58612907,1.0
GILGFVFTL,positive,0.23014928,1.0
GLCTLVAML,positive,0.59662,1.0
NLVPMVATV,10x,0.7086299,0.0
KTWGQYWQV,positive,0.67830855,1.0
GILGFVFTL,10x,0.11701107,0.0
GILGFVFTL,10x,0.12436517,0.0
NLVPMVATV,swapped_4272,0.07392078,0.0
GLCTLVAML,positive,0.7100688,1.0
NLVPMVATV,10x,0.5839019,0.0
GILGFVFTL,10x,0.31304303,0.0
GILGFVFTL,10x,0.17237028,0.0
NLVPMVATV,10x,0.412549,0.0
RTLNAWVKV,10x,0.533325,0.0
GILGFVFTL,10x,0.13606222,0.0
GLCTLVAML,swapped_2988,0.050748564,0.0
SLLMWITQV,swapped_5773,0.08686022,0.0
GILGFVFTL,10x,0.34795138,0.0
NLVPMVATV,10x,0.4043732,0.0
GILGFVFTL,10x,0.1928588,0.0
NLVPMVATV,swapped_1745,0.03549651,0.0
GLCTLVAML,swapped_1650,0.059186917,0.0
GILGFVFTL,positive,0.9939401,1.0
GILGFVFTL,10x,0.109686516,0.0
NLVPMVATV,10x,0.44231325,0.0
GILGFVFTL,positive,0.949607,1.0
NLVPMVATV,positive,0.49736962,1.0
GLCTLVAML,swapped_2990,0.041444615,0.0
NLVPMVATV,swapped_1571,0.14677443,0.0
GILGFVFTL,10x,0.14279704,0.0
GILGFVFTL,10x,0.2855018,0.0
GILGFVFTL,10x,0.18196449,0.0
GILGFVFTL,10x,0.13016608,0.0
RTLNAWVKV,10x,0.54393697,0.0
GILGFVFTL,swapped_5994,0.1236354,0.0
GILGFVFTL,10x,0.1510348,0.0
GILGFVFTL,10x,0.2488883,0.0
SLLMWITQV,swapped_4410,0.45729247,0.0
GILGFVFTL,10x,0.39763197,0.0
GLCTLVAML,swapped_2762,0.070615984,0.0
GILGFVFTL,swapped_5745,0.09205456,0.0
GLCTLVAML,10x,0.40047717,0.0
NLVPMVATV,swapped_5754,0.12154864,0.0
GLCTLVAML,10x,0.53374004,0.0
RTLNAWVKV,10x,0.43019733,0.0
RTLNAWVKV,swapped_2778,0.6195196,0.0
GILGFVFTL,positive,0.90910506,1.0
GILGFVFTL,10x,0.135093,0.0
GILGFVFTL,positive,0.16318877,1.0
GLCTLVAML,10x,0.46738878,0.0
GLCTLVAML,10x,0.2975756,0.0
SLLMWITQV,10x,0.41463324,0.0
NLVPMVATV,10x,0.427922,0.0
GILGFVFTL,swapped_3008,0.13670188,0.0
GILGFVFTL,10x,0.16869818,0.0
GILGFVFTL,10x,0.15146643,0.0
GILGFVFTL,10x,0.13274558,0.0
NLVPMVATV,10x,0.4633993,0.0
YLLEMLWRL,10x,0.39731166,0.0
FLYALALLL,positive,0.5999177,1.0
GLCTLVAML,10x,0.5077959,0.0
GILGFVFTL,10x,0.15748584,0.0
FLYALALLL,10x,0.57854176,0.0
GILGFVFTL,10x,0.21003899,0.0
NLVPMVATV,10x,0.50992125,0.0
GILGFVFTL,10x,0.15575297,0.0
RMFPNAPYL,positive,0.4042847,1.0
GILGFVFTL,10x,0.11759415,0.0
GILGFVFTL,10x,0.17041063,0.0
GILGFVFTL,10x,0.1391544,0.0
GILGFVFTL,swapped_2928,0.14319937,0.0
GILGFVFTL,positive,0.33844095,1.0
GILGFVFTL,10x,0.9174359,0.0
GILGFVFTL,10x,0.10274706,0.0
GLCTLVAML,10x,0.4594283,0.0
NLVPMVATV,swapped_1640,0.07064572,0.0
GILGFVFTL,positive,0.7815474,1.0
GILGFVFTL,positive,0.99209166,1.0
GILGFVFTL,positive,0.99682045,1.0
GILGFVFTL,10x,0.30166885,0.0
NLVPMVATV,10x,0.45619714,0.0
GILGFVFTL,positive,0.99735993,1.0
GLCTLVAML,10x,0.39409176,0.0
GILGFVFTL,10x,0.20668517,0.0
GLCTLVAML,positive,0.5192254,1.0
GILGFVFTL,positive,0.9923995,1.0
KTWGQYWQV,swapped_4513,0.20061053,0.0
NLVPMVATV,swapped_261,0.5562155,0.0
GILGFVFTL,positive,0.9970816,1.0
GILGFVFTL,10x,0.14264756,0.0
GILGFVFTL,swapped_246,0.12502456,0.0
NLVPMVATV,10x,0.49236166,0.0
GILGFVFTL,positive,0.99595153,1.0
GILGFVFTL,positive,0.9551161,1.0
GILGFVFTL,swapped_2843,0.16808042,0.0
GILGFVFTL,positive,0.9973028,1.0
RTLNAWVKV,10x,0.35924685,0.0
NLVPMVATV,swapped_5760,0.04081166,0.0
NLVPMVATV,positive,0.60261744,1.0
GILGFVFTL,10x,0.17381336,0.0
NLVPMVATV,10x,0.56431055,0.0
GILGFVFTL,10x,0.6451757,0.0
KTWGQYWQV,10x,0.4639069,0.0
GLCTLVAML,positive,0.73265445,1.0
GLCTLVAML,positive,0.7307066,1.0
MLDLQPETT,positive,0.39777008,1.0
GILGFVFTL,10x,0.122724295,0.0
GLCTLVAML,swapped_1748,0.4688663,0.0
GILGFVFTL,swapped_5881,0.10593196,0.0
KTWGQYWQV,10x,0.379163,0.0
GLCTLVAML,swapped_1752,0.041036952,0.0
GILGFVFTL,10x,0.16863957,0.0
GILGFVFTL,10x,0.111250475,0.0
GILGFVFTL,10x,0.12928347,0.0
GLCTLVAML,10x,0.5040548,0.0
NLVPMVATV,swapped_285,0.51275325,0.0
GILGFVFTL,10x,0.29854664,0.0
GILGFVFTL,positive,0.9961463,1.0
GILGFVFTL,10x,0.10331184,0.0
GILGFVFTL,10x,0.15115193,0.0
GILGFVFTL,positive,0.99624026,1.0
LLFGYPVYV,positive,0.5004806,1.0
NLVPMVATV,swapped_5903,0.18673784,0.0
GILGFVFTL,10x,0.13710201,0.0
SLFNTVATL,positive,0.58263826,1.0
GILGFVFTL,positive,0.99419713,1.0
GILGFVFTL,positive,0.9801185,1.0
GLCTLVAML,swapped_255,0.052117564,0.0
FLYALALLL,10x,0.38183022,0.0
SLFNTVATL,swapped_1536,0.27230006,0.0
NLVPMVATV,10x,0.61941504,0.0
IMDQVPFSV,swapped_2824,0.16679291,0.0
MLDLQPETT,swapped_360,0.51439327,0.0
NLVPMVATV,swapped_4247,0.053149175,0.0
GILGFVFTL,10x,0.14341933,0.0
GILGFVFTL,10x,0.20281719,0.0
GILGFVFTL,10x,0.18755615,0.0
GILGFVFTL,positive,0.995832,1.0
CLGGLLTMV,10x,0.43580154,0.0
GILGFVFTL,positive,0.17527023,1.0
GILGFVFTL,10x,0.1314509,0.0
NLVPMVATV,swapped_5729,0.19910353,0.0
GILGFVFTL,positive,0.3304022,1.0
MLDLQPETT,swapped_5711,0.06655593,0.0
GILGFVFTL,positive,0.99666035,1.0
GILGFVFTL,positive,0.081589885,1.0
GLCTLVAML,10x,0.47574326,0.0
GILGFVFTL,positive,0.99197465,1.0
NLVPMVATV,swapped_1633,0.09303578,0.0
GILGFVFTL,10x,0.15281954,0.0
NLVPMVATV,positive,0.45626217,1.0
GILGFVFTL,10x,0.09558951,0.0
GILGFVFTL,10x,0.3186157,0.0
GLCTLVAML,swapped_4508,0.5518198,0.0
KTWGQYWQV,swapped_1665,0.07065964,0.0
SLFNTVATL,10x,0.33779913,0.0
YLLEMLWRL,10x,0.430278,0.0
NLVPMVATV,swapped_2773,0.037518226,0.0
GILGFVFTL,positive,0.48831466,1.0
GILGFVFTL,10x,0.2678369,0.0
GILGFVFTL,10x,0.18672207,0.0
GILGFVFTL,10x,0.13298123,0.0
GILGFVFTL,10x,0.0972105,0.0
GLCTLVAML,swapped_4527,0.15321529,0.0
GLCTLVAML,10x,0.3208011,0.0
GILGFVFTL,10x,0.850691,0.0
GILGFVFTL,10x,0.13161646,0.0
GILGFVFTL,10x,0.12279106,0.0
LLFGYPVYV,positive,0.49785098,1.0
GLCTLVAML,10x,0.5550703,0.0
GLCTLVAML,10x,0.028765922,0.0
GILGFVFTL,swapped_173,0.15897557,0.0
GILGFVFTL,swapped_2722,0.27842417,0.0
GILGFVFTL,10x,0.10434164,0.0
GILGFVFTL,swapped_4422,0.15311989,0.0
GLCTLVAML,swapped_2964,0.10415541,0.0
GILGFVFTL,swapped_6006,0.2596361,0.0
GILGFVFTL,10x,0.1829545,0.0
GILGFVFTL,positive,0.96050656,1.0
GLCTLVAML,10x,0.51467097,0.0
SLLMWITQV,10x,0.28998595,0.0
GLCTLVAML,10x,0.06067719,0.0
NLVPMVATV,positive,0.5956696,1.0
LLFGYPVYV,positive,0.5049476,1.0
GILGFVFTL,10x,0.16711158,0.0
GLCTLVAML,swapped_4529,0.11618599,0.0
GILGFVFTL,10x,0.2360131,0.0
GILGFVFTL,positive,0.4115859,1.0
GILGFVFTL,positive,0.5519635,1.0
GILGFVFTL,positive,0.94794726,1.0
GILGFVFTL,swapped_2756,0.24355301,0.0
GLCTLVAML,10x,0.5066429,0.0
NLVPMVATV,10x,0.49333552,0.0
GILGFVFTL,10x,0.14270484,0.0
GILGFVFTL,10x,0.1514124,0.0
GILGFVFTL,10x,0.14661425,0.0
GILGFVFTL,10x,0.13110371,0.0
GLCTLVAML,positive,0.72017866,1.0
LLFGYPVYV,swapped_5914,0.14672874,0.0
GLCTLVAML,10x,0.034389164,0.0
GILGFVFTL,10x,0.92899114,0.0
RTLNAWVKV,swapped_5848,0.069354504,0.0
GILGFVFTL,10x,0.17130901,0.0
NLVPMVATV,swapped_5765,0.059891645,0.0
GILGFVFTL,10x,0.9410769,0.0
GILGFVFTL,10x,0.19408499,0.0
GILGFVFTL,positive,0.9976441,1.0
GILGFVFTL,10x,0.10911535,0.0
GILGFVFTL,10x,0.13625546,0.0
GILGFVFTL,10x,0.3054301,0.0
GLCTLVAML,10x,0.39493716,0.0
NLVPMVATV,10x,0.3772462,0.0
GLCTLVAML,swapped_1744,0.23705032,0.0
NLVPMVATV,10x,0.5838728,0.0
GILGFVFTL,positive,0.9969522,1.0
GILGFVFTL,10x,0.14641288,0.0
GILGFVFTL,positive,0.9947772,1.0
GILGFVFTL,10x,0.15334482,0.0
GILGFVFTL,10x,0.11243347,0.0
GLCTLVAML,10x,0.3363418,0.0
NLVPMVATV,swapped_74,0.7245695,0.0
GLCTLVAML,10x,0.33040282,0.0
GILGFVFTL,swapped_28,0.17467341,0.0
GILGFVFTL,10x,0.19816881,0.0
NLVPMVATV,positive,0.6573132,1.0
GILGFVFTL,positive,0.9893467,1.0
NLVPMVATV,10x,0.46464145,0.0
MLDLQPETT,swapped_4293,0.057666086,0.0
LLFGYPVYV,10x,0.6840876,0.0
GLCTLVAML,10x,0.51806056,0.0
GILGFVFTL,10x,0.26237246,0.0
KVLEYVIKV,swapped_376,0.53942305,0.0
LLFGYPVYV,swapped_4506,0.19898444,0.0
GILGFVFTL,swapped_2911,0.15652812,0.0
GILGFVFTL,10x,0.39942598,0.0
GILGFVFTL,10x,0.16127099,0.0
RTLNAWVKV,positive,0.53259254,1.0
GILGFVFTL,positive,0.1516086,1.0
GLCTLVAML,positive,0.593268,1.0
YLLEMLWRL,swapped_2868,0.5899797,0.0
GILGFVFTL,positive,0.11961377,1.0
GILGFVFTL,10x,0.22746429,0.0
GILGFVFTL,10x,0.14549617,0.0
GILGFVFTL,positive,0.18495293,1.0
GLCTLVAML,swapped_1778,0.05197831,0.0
GILGFVFTL,10x,0.23550658,0.0
GILGFVFTL,positive,0.9155909,1.0
GILGFVFTL,10x,0.39460295,0.0
GILGFVFTL,positive,0.96721417,1.0
RTLNAWVKV,positive,0.6172646,1.0
GILGFVFTL,10x,0.15365238,0.0
GILGFVFTL,10x,0.17586377,0.0
GILGFVFTL,swapped_4344,0.21687745,0.0
GILGFVFTL,10x,0.1873165,0.0
FLYALALLL,positive,0.62887394,1.0
GILGFVFTL,10x,0.12349532,0.0
GILGFVFTL,positive,0.99730104,1.0
NLVPMVATV,swapped_2817,0.04571833,0.0
GILGFVFTL,10x,0.18050696,0.0
GILGFVFTL,positive,0.9852983,1.0
RTLNAWVKV,10x,0.3605078,0.0
GILGFVFTL,10x,0.20118082,0.0
GILGFVFTL,positive,0.96469706,1.0
KTWGQYWQV,swapped_2915,0.069169596,0.0
GILGFVFTL,positive,0.9547113,1.0
LLFGYPVYV,positive,0.53280735,1.0
GLCTLVAML,swapped_4442,0.08675864,0.0
FLYALALLL,swapped_5899,0.06307103,0.0
GILGFVFTL,swapped_4242,0.13704233,0.0
GILGFVFTL,10x,0.16998206,0.0
GILGFVFTL,positive,0.996861,1.0
FLYALALLL,10x,0.42319104,0.0
GLCTLVAML,10x,0.45890304,0.0
GLCTLVAML,10x,0.41482887,0.0
GILGFVFTL,swapped_134,0.086512126,0.0
NLVPMVATV,10x,0.41735572,0.0
GILGFVFTL,positive,0.9930479,1.0
GILGFVFTL,10x,0.13329211,0.0
GILGFVFTL,10x,0.10907183,0.0
GLCTLVAML,10x,0.34699923,0.0
GILGFVFTL,10x,0.18303967,0.0
GLCTLVAML,swapped_4453,0.06626315,0.0
GLCTLVAML,swapped_3033,0.17754763,0.0
GILGFVFTL,10x,0.13975586,0.0
GILGFVFTL,positive,0.9943435,1.0
GILGFVFTL,10x,0.15518025,0.0
GLCTLVAML,swapped_2738,0.45156828,0.0
GILGFVFTL,positive,0.98469603,1.0
GILGFVFTL,10x,0.32361552,0.0
GILGFVFTL,10x,0.17412724,0.0
GILGFVFTL,positive,0.9886065,1.0
GILGFVFTL,10x,0.08113918,0.0
GILGFVFTL,10x,0.65687984,0.0
GILGFVFTL,positive,0.20516409,1.0
FLYALALLL,10x,0.55461407,0.0
GLCTLVAML,positive,0.64128315,1.0
GILGFVFTL,10x,0.16736071,0.0
GILGFVFTL,10x,0.19641326,0.0
LLFGYPVYV,10x,0.60964066,0.0
GILGFVFTL,positive,0.93170595,1.0
GLCTLVAML,swapped_2845,0.4545989,0.0
GILGFVFTL,positive,0.99725765,1.0
GILGFVFTL,10x,0.12339138,0.0
NLVPMVATV,swapped_2971,0.032784827,0.0
MLDLQPETT,positive,0.5818039,1.0
GILGFVFTL,positive,0.9738497,1.0
GLCTLVAML,swapped_193,0.11104108,0.0
GILGFVFTL,10x,0.124710456,0.0
GILGFVFTL,positive,0.9461492,1.0
LLFGYPVYV,10x,0.5275382,0.0
GILGFVFTL,positive,0.99652195,1.0
GILGFVFTL,10x,0.11382108,0.0
LLFGYPVYV,10x,0.60061055,0.0
KVLEYVIKV,10x,0.5636948,0.0
GILGFVFTL,positive,0.088172235,1.0
GILGFVFTL,positive,0.967651,1.0
SLLMWITQV,10x,0.5465674,0.0
GILGFVFTL,positive,0.88944364,1.0
GILGFVFTL,10x,0.15308513,0.0
GILGFVFTL,positive,0.84302866,1.0
GILGFVFTL,10x,0.090900436,0.0
GILGFVFTL,10x,0.37820745,0.0
GILGFVFTL,positive,0.97840685,1.0
GILGFVFTL,positive,0.99546474,1.0
GILGFVFTL,positive,0.9940593,1.0
GILGFVFTL,positive,0.104913354,1.0
GLCTLVAML,swapped_4537,0.03639238,0.0
GLCTLVAML,swapped_2873,0.35937163,0.0
GILGFVFTL,10x,0.3016654,0.0
GILGFVFTL,swapped_4548,0.1651676,0.0
GILGFVFTL,10x,0.14121157,0.0
GLCTLVAML,swapped_3030,0.034592394,0.0
GLCTLVAML,10x,0.47376093,0.0
NLVPMVATV,swapped_3060,0.051854316,0.0
GILGFVFTL,10x,0.34415713,0.0
GILGFVFTL,10x,0.14753212,0.0
GILGFVFTL,10x,0.29494765,0.0
FLYALALLL,10x,0.54696137,0.0
GILGFVFTL,positive,0.9228088,1.0
GLCTLVAML,10x,0.5092604,0.0
NLVPMVATV,10x,0.47651997,0.0
GILGFVFTL,10x,0.19644387,0.0
GILGFVFTL,10x,0.1923832,0.0
GILGFVFTL,10x,0.13924453,0.0
RTLNAWVKV,swapped_8,0.52015907,0.0
GILGFVFTL,10x,0.1707724,0.0
KVLEYVIKV,swapped_268,0.24900725,0.0
SLLMWITQV,swapped_1798,0.27095622,0.0
LLFGYPVYV,positive,0.59945357,1.0
GILGFVFTL,10x,0.11541969,0.0
GILGFVFTL,10x,0.11310716,0.0
GILGFVFTL,10x,0.10223952,0.0
GILGFVFTL,10x,0.23884396,0.0
GLCTLVAML,10x,0.059844244,0.0
IMDQVPFSV,positive,0.31745726,1.0
GILGFVFTL,swapped_5971,0.283789,0.0
GLCTLVAML,10x,0.32181475,0.0
GILGFVFTL,positive,0.9976404,1.0
GILGFVFTL,10x,0.10534549,0.0
NLVPMVATV,10x,0.6223785,0.0
GILGFVFTL,10x,0.14791155,0.0
GILGFVFTL,10x,0.11863528,0.0
NLVPMVATV,swapped_2950,0.2289301,0.0
GILGFVFTL,10x,0.14916795,0.0
NLVPMVATV,10x,0.54341274,0.0
NLVPMVATV,swapped_1696,0.054232754,0.0
GILGFVFTL,positive,0.99104476,1.0
GLCTLVAML,swapped_4435,0.55229104,0.0
NLVPMVATV,10x,0.5392902,0.0
NLVPMVATV,swapped_5864,0.6413799,0.0
GILGFVFTL,swapped_5936,0.09027263,0.0
GILGFVFTL,10x,0.37966615,0.0
GILGFVFTL,10x,0.14663629,0.0
FLYALALLL,positive,0.62316746,1.0
GLCTLVAML,10x,0.52249616,0.0
GLCTLVAML,10x,0.3548582,0.0
LLFGYPVYV,swapped_4462,0.04335904,0.0
GILGFVFTL,10x,0.08364948,0.0
GILGFVFTL,10x,0.11174491,0.0
GLCTLVAML,10x,0.6691529,0.0
GILGFVFTL,10x,0.19464777,0.0
GILGFVFTL,10x,0.14503612,0.0
GILGFVFTL,10x,0.22046246,0.0
GILGFVFTL,positive,0.21603335,1.0
NLVPMVATV,swapped_2977,0.0759725,0.0
