3887,SLFNTVATL,swapped_2860,0.00017869727,0.0
963,RTLNAWVKV,10x,0.5857002,0.0
6151,GILGFVFTL,10x,0.23387189,0.0
3157,GILGFVFTL,10x,0.18114679,0.0
4397,GILGFVFTL,positive,0.89819485,1.0
4619,GILGFVFTL,10x,0.09666752,0.0
861,GILGFVFTL,10x,0.54824394,0.0
3751,NLVPMVATV,10x,0.35031384,0.0
5636,GLCTLVAML,swapped_4315,0.0044735586,0.0
2808,GILGFVFTL,positive,0.9827635,1.0
689,GLCTLVAML,10x,0.08890906,0.0
3639,GILGFVFTL,10x,0.37116322,0.0
4703,NLVPMVATV,10x,0.35563588,0.0
1347,LLFGYPVYV,swapped_256,0.023104386,0.0
4666,GILGFVFTL,10x,0.28134555,0.0
1890,GLCTLVAML,10x,0.4592814,0.0
1014,GILGFVFTL,10x,0.1889958,0.0
3870,LLFGYPVYV,swapped_2916,0.0001575821,0.0
3112,NLVPMVATV,10x,0.28939432,0.0
931,MLDLQPETT,10x,0.39425588,0.0
1854,NLVPMVATV,10x,0.49428457,0.0
3278,GLCTLVAML,10x,0.39631867,0.0
3292,SLFNTVATL,10x,0.3797895,0.0
1714,NLVPMVATV,positive,0.35905242,1.0
4905,GILGFVFTL,10x,0.24234362,0.0
2869,GLCTLVAML,positive,0.5374915,1.0
160,GILGFVFTL,positive,0.9999989,1.0
1820,GILGFVFTL,10x,0.40624744,0.0
5178,GILGFVFTL,10x,0.26710495,0.0
3436,GILGFVFTL,10x,0.10732014,0.0
6013,NLVPMVATV,10x,0.40248096,0.0
3932,GILGFVFTL,swapped_2876,0.2658389,0.0
5540,GILGFVFTL,swapped_4512,0.17117904,0.0
2297,GILGFVFTL,10x,0.24864064,0.0
1210,GILGFVFTL,swapped_339,0.26463675,0.0
5115,GILGFVFTL,10x,0.21277167,0.0
1121,NLVPMVATV,10x,0.29363182,0.0
3405,GILGFVFTL,10x,0.25760612,0.0
5989,GLCTLVAML,positive,0.18065459,1.0
2460,NLVPMVATV,swapped_1776,0.43405694,0.0
1322,GILGFVFTL,swapped_344,0.23677054,0.0
6170,GILGFVFTL,10x,0.15973978,0.0
460,GLCTLVAML,10x,0.26661196,0.0
3579,LLFGYPVYV,10x,0.28830367,0.0
2228,GILGFVFTL,10x,0.31190524,0.0
6493,GILGFVFTL,10x,0.09701704,0.0
5945,GILGFVFTL,positive,0.9956578,1.0
622,KTWGQYWQV,10x,0.16007215,0.0
6274,GILGFVFTL,10x,0.37184474,0.0
4360,GILGFVFTL,positive,0.9984452,1.0
2088,GILGFVFTL,10x,0.19011049,0.0
1208,GLCTLVAML,swapped_217,0.08605778,0.0
3995,NLVPMVATV,swapped_3055,0.0002664479,0.0
5969,GILGFVFTL,positive,0.8735517,1.0
5216,GILGFVFTL,10x,0.23670897,0.0
422,GILGFVFTL,10x,0.21365678,0.0
5004,GILGFVFTL,10x,0.40883368,0.0
2830,GILGFVFTL,positive,0.48908854,1.0
3760,NLVPMVATV,10x,0.76253426,0.0
578,GLCTLVAML,10x,0.3540893,0.0
341,GILGFVFTL,positive,0.102793105,1.0
60,GILGFVFTL,positive,0.9992481,1.0
1900,NLVPMVATV,10x,0.3644154,0.0
3992,NLVPMVATV,swapped_2739,0.000937583,0.0
2257,GILGFVFTL,10x,0.23570862,0.0
5740,GLCTLVAML,positive,0.15733874,1.0
2801,GILGFVFTL,positive,0.9898379,1.0
3845,GLCTLVAML,swapped_2936,0.34842566,0.0
1914,GILGFVFTL,10x,0.3305203,0.0
531,NLVPMVATV,10x,0.44194657,0.0
1056,GLCTLVAML,10x,0.2176741,0.0
5539,GLCTLVAML,swapped_4463,0.00013531533,0.0
956,RTLNAWVKV,10x,0.4205222,0.0
3272,GILGFVFTL,10x,0.124742396,0.0
830,GILGFVFTL,10x,0.25746164,0.0
5159,GILGFVFTL,10x,0.13158053,0.0
169,NLVPMVATV,positive,0.3107709,1.0
3126,GILGFVFTL,10x,0.36246923,0.0
6291,GILGFVFTL,10x,0.40129772,0.0
4706,GILGFVFTL,10x,0.21409494,0.0
4858,GILGFVFTL,10x,0.100639574,0.0
5191,GLCTLVAML,10x,0.50325716,0.0
4921,GILGFVFTL,10x,0.19560102,0.0
3647,NLVPMVATV,10x,0.46023723,0.0
2486,GLCTLVAML,swapped_1702,2.7552345e-05,0.0
2482,GLCTLVAML,swapped_1624,0.2888148,0.0
4413,GILGFVFTL,positive,0.9999994,1.0
6670,NLVPMVATV,swapped_5946,0.16523214,0.0
435,YLLEMLWRL,10x,0.32524556,0.0
4267,GILGFVFTL,positive,0.9999989,1.0
393,GLCTLVAML,10x,0.3731935,0.0
5990,GILGFVFTL,positive,0.9999987,1.0
3741,GLCTLVAML,10x,0.011552823,0.0
4238,SLLMWITQV,positive,0.40729895,1.0
421,LLFGYPVYV,10x,0.44226325,0.0
5970,NLVPMVATV,positive,0.44093293,1.0
103,GILGFVFTL,positive,0.9999927,1.0
1088,GILGFVFTL,10x,0.10265702,0.0
1837,RMFPNAPYL,10x,0.3457241,0.0
4499,GILGFVFTL,positive,0.9999963,1.0
1700,GILGFVFTL,positive,0.9990465,1.0
3008,GLCTLVAML,positive,0.5152748,1.0
2319,NLVPMVATV,10x,0.37187645,0.0
2600,NLVPMVATV,swapped_1629,0.010315785,0.0
2012,GILGFVFTL,10x,0.33536693,0.0
4131,KTWGQYWQV,swapped_2811,0.0020558527,0.0
1337,GILGFVFTL,swapped_156,0.3121998,0.0
6692,NLVPMVATV,swapped_5903,0.0006751414,0.0
2467,GLCTLVAML,swapped_1742,1.2032289e-05,0.0
2213,GILGFVFTL,10x,0.1339413,0.0
6368,NLVPMVATV,10x,0.47033224,0.0
3983,KVLEYVIKV,swapped_2888,0.37818488,0.0
3988,GILGFVFTL,swapped_3008,0.1256748,0.0
3075,GILGFVFTL,10x,0.29323113,0.0
2578,GILGFVFTL,swapped_1675,0.09681431,0.0
3231,RTLNAWVKV,10x,0.44075426,0.0
4143,LLFGYPVYV,swapped_2828,0.453632,0.0
3044,GILGFVFTL,positive,0.9999639,1.0
2430,GILGFVFTL,swapped_1547,0.1314609,0.0
2793,GILGFVFTL,positive,0.99999857,1.0
2689,GLCTLVAML,swapped_1749,0.11872149,0.0
4644,GILGFVFTL,10x,0.31801337,0.0
6327,NLVPMVATV,10x,0.4461213,0.0
6487,CLGGLLTMV,10x,0.53090465,0.0
1902,GILGFVFTL,10x,0.2871191,0.0
542,GILGFVFTL,10x,0.24821445,0.0
3823,GLCTLVAML,swapped_2731,7.847867e-05,0.0
1302,LLFGYPVYV,swapped_227,0.39532408,0.0
4336,GILGFVFTL,positive,0.99953413,1.0
3702,GLCTLVAML,10x,0.15843388,0.0
6001,GLCTLVAML,positive,0.84578663,1.0
1214,NLVPMVATV,swapped_241,0.0009339939,0.0
6612,GLCTLVAML,swapped_5875,0.0007679438,0.0
392,GILGFVFTL,10x,0.080564015,0.0
2170,GILGFVFTL,10x,0.25361544,0.0
5674,GILGFVFTL,swapped_4451,0.35745865,0.0
3130,NLVPMVATV,10x,0.34583896,0.0
2895,GILGFVFTL,positive,0.9999864,1.0
5385,GILGFVFTL,swapped_4199,0.18789332,0.0
864,GILGFVFTL,10x,0.33728707,0.0
349,GILGFVFTL,positive,0.8314865,1.0
6441,GLCTLVAML,10x,0.27468103,0.0
2147,GILGFVFTL,10x,0.2617226,0.0
5639,NLVPMVATV,swapped_4281,0.057761192,0.0
1428,GLCTLVAML,swapped_331,0.0043677287,0.0
55,GLCTLVAML,positive,0.7591914,1.0
5930,NLVPMVATV,positive,0.8487883,1.0
6319,GILGFVFTL,10x,0.25009358,0.0
2361,GILGFVFTL,10x,0.24564524,0.0
3575,GLCTLVAML,10x,0.4074847,0.0
2977,GILGFVFTL,positive,0.99999964,1.0
3308,GILGFVFTL,10x,0.31027773,0.0
5028,GILGFVFTL,10x,0.23675975,0.0
1084,IMDQVPFSV,10x,0.4820876,0.0
3591,NLVPMVATV,10x,0.42605588,0.0
3965,GILGFVFTL,swapped_2958,0.18633088,0.0
5937,GILGFVFTL,positive,0.99998975,1.0
4610,GILGFVFTL,10x,0.142302,0.0
3394,GLCTLVAML,10x,0.41528925,0.0
397,RMFPNAPYL,10x,0.45981634,0.0
3430,GLCTLVAML,10x,0.7439704,0.0
4078,RTLNAWVKV,swapped_2852,0.8428903,0.0
5062,GILGFVFTL,10x,0.3985696,0.0
2161,GILGFVFTL,10x,0.06760193,0.0
4222,GILGFVFTL,positive,0.99999857,1.0
462,GILGFVFTL,10x,0.27928555,0.0
6465,GLCTLVAML,10x,0.37016585,0.0
2122,GILGFVFTL,10x,0.2496877,0.0
505,NLVPMVATV,10x,0.45823714,0.0
4178,GILGFVFTL,positive,0.32499573,1.0
268,GILGFVFTL,positive,0.97231084,1.0
6801,GILGFVFTL,swapped_5882,0.32651848,0.0
5456,NLVPMVATV,swapped_4180,0.00017331411,0.0
3812,GLCTLVAML,swapped_3039,0.00039131724,0.0
4463,GILGFVFTL,positive,0.99995995,1.0
96,GILGFVFTL,positive,0.99188316,1.0
1522,LLFGYPVYV,swapped_186,0.6267761,0.0
1453,GLCTLVAML,swapped_100,0.0037932538,0.0
6261,GILGFVFTL,10x,0.28607583,0.0
5732,GILGFVFTL,positive,0.6561411,1.0
150,GILGFVFTL,positive,0.9999931,1.0
4034,NLVPMVATV,swapped_2817,0.00059323723,0.0
5868,GILGFVFTL,positive,0.9696666,1.0
4168,GILGFVFTL,swapped_2897,0.2337849,0.0
5640,NLVPMVATV,swapped_4273,7.2320865e-05,0.0
191,GILGFVFTL,positive,0.99873704,1.0
1075,GILGFVFTL,10x,0.34743798,0.0
2832,GILGFVFTL,positive,0.99999833,1.0
2817,GILGFVFTL,positive,0.9999875,1.0
6063,RTLNAWVKV,10x,0.45284995,0.0
2090,GILGFVFTL,10x,0.28109816,0.0
3930,GLCTLVAML,swapped_2807,0.36891767,0.0
2036,RTLNAWVKV,10x,0.3906355,0.0
2398,RMFPNAPYL,10x,0.35858902,0.0
6148,GILGFVFTL,10x,0.13610037,0.0
5432,RTLNAWVKV,swapped_4515,0.0066495896,0.0
6657,NLVPMVATV,swapped_5981,0.22773387,0.0
1340,GLCTLVAML,swapped_167,0.17571215,0.0
5439,RMFPNAPYL,swapped_4365,0.2595705,0.0
4783,GILGFVFTL,10x,0.10824684,0.0
352,GILGFVFTL,positive,0.82485074,1.0
6083,GILGFVFTL,10x,0.22906765,0.0
1930,NLVPMVATV,10x,0.41676348,0.0
1491,GILGFVFTL,swapped_73,0.33345488,0.0
5465,NLVPMVATV,swapped_4328,0.3276254,0.0
5903,GILGFVFTL,positive,0.9999629,1.0
4375,GILGFVFTL,positive,0.9999988,1.0
4624,GILGFVFTL,10x,0.15633196,0.0
915,GILGFVFTL,10x,0.3553187,0.0
5683,RMFPNAPYL,swapped_4364,0.0150714535,0.0
3533,GILGFVFTL,10x,0.25396347,0.0
1929,GILGFVFTL,10x,0.16867745,0.0
4274,KTWGQYWQV,positive,0.439045,1.0
2501,GLCTLVAML,swapped_1671,0.0106747905,0.0
1361,NLVPMVATV,swapped_317,7.4010786e-05,0.0
2469,MLDLQPETT,swapped_1726,0.4406562,0.0
2053,GILGFVFTL,10x,0.28503153,0.0
6257,GILGFVFTL,10x,0.2663982,0.0
3927,FLYALALLL,swapped_2923,0.4199106,0.0
289,GILGFVFTL,positive,0.9999995,1.0
1709,GILGFVFTL,positive,0.9997547,1.0
2916,GILGFVFTL,positive,0.9999994,1.0
2725,GILGFVFTL,positive,0.99993956,1.0
1354,GILGFVFTL,swapped_166,0.34517652,0.0
1448,FLYALALLL,swapped_107,0.00017077847,0.0
2781,GILGFVFTL,positive,0.9999236,1.0
35,GILGFVFTL,positive,0.9770955,1.0
2859,GILGFVFTL,positive,0.9129652,1.0
1291,KTWGQYWQV,swapped_49,0.4873045,0.0
5760,GILGFVFTL,positive,0.9974687,1.0
1297,GILGFVFTL,swapped_330,0.24825177,0.0
4571,GILGFVFTL,10x,0.88738626,0.0
1085,NLVPMVATV,10x,0.43990904,0.0
2059,GILGFVFTL,10x,0.2793363,0.0
4390,GILGFVFTL,positive,0.99914265,1.0
1521,FLYALALLL,swapped_103,4.7221853e-05,0.0
2116,GILGFVFTL,10x,0.31844723,0.0
2349,GILGFVFTL,10x,0.34156165,0.0
263,GILGFVFTL,positive,0.92530185,1.0
4802,GILGFVFTL,10x,0.22911622,0.0
1117,GILGFVFTL,10x,0.26147503,0.0
73,KVLEYVIKV,positive,0.4058606,1.0
283,GILGFVFTL,positive,0.9984877,1.0
1370,KVAELVHFL,swapped_323,0.3947479,0.0
1458,NLVPMVATV,swapped_178,0.0010890005,0.0
2955,GILGFVFTL,positive,0.2605522,1.0
2746,GILGFVFTL,positive,0.40744263,1.0
5543,RTLNAWVKV,swapped_4257,0.14612275,0.0
3390,GILGFVFTL,10x,0.2716827,0.0
3524,GILGFVFTL,10x,0.360785,0.0
483,GILGFVFTL,10x,0.15946437,0.0
5418,NLVPMVATV,swapped_4521,0.0014393328,0.0
1170,GLCTLVAML,swapped_193,0.0338344,0.0
6609,GILGFVFTL,10x,0.8456691,0.0
1345,GLCTLVAML,swapped_365,0.0072332053,0.0
936,GILGFVFTL,10x,0.42605954,0.0
4944,GILGFVFTL,10x,0.71607745,0.0
4165,NLVPMVATV,swapped_2823,0.00044799902,0.0
5276,GILGFVFTL,10x,0.2676658,0.0
6101,GILGFVFTL,10x,0.37908825,0.0
4853,GILGFVFTL,10x,0.50172305,0.0
4687,RTLNAWVKV,10x,0.44075426,0.0
5424,NLVPMVATV,swapped_4267,7.34872e-05,0.0
2407,RTLNAWVKV,swapped_1677,0.054025445,0.0
4502,GILGFVFTL,positive,0.9999685,1.0
